DiversidadeLexica,TamanhoMedioDasPalavras,TamanhoMedioSentencas,StdevSentencas,TamanhoMedioParagrafos,StdevTamParagrafos,FrequenciaDeParagrafos,FrequenciaPalavrasDuplicadas,MediaSilabasPorPalavra,Monossilabas,Ponto,Virgulas,Exclamacoes,DoisPontos,Citacoes,QuebrasDeLinha,Digitos,Adjetivos,Adverbios,Artigos,Substantivos,Preposicoes,Verbos,VerbosPtcp,Conjuncoes,Pronomes,PronomesPorPreposicao,TermosNaoTageados,PalavrasDeConteudo,PalavrasFuncionais,FrasesNominais,FrasesVerbais,GenMasc,GenFem,SemGenero,Singular,Plural,PrimeiraPessoa,TerceiraPessoa,Passado,Presente,Futuro,TotalEntidadesNomeadas,EntAbstracao,EntAcontecimento,EntCoisa,EntLocal,EntOrganizacao,EntObra,EntOutro,EntPessoa,EntTempo,EntValor,GuiraudR,HerdanC,HerdanV,MedidaK,DugastU,MaasA,HonoresH,PalavrasErroOrtografico,HapaxLegomenaLocal,PalavrasComunsTam2,PalavrasComunsTam3,PalavrasComunsTam4,StopWords,BRFleshIndex,OperadoresLogicos,PalavrasCapitalizadas,Subject,Global hapax,top 1-gram,top 3-gram,top 4-gram,top 5-gram,Author
46.4179,6.2065,16.4706,12.5352,560.0,0.0,0.0014925373134328358,0.0657,1.9746268656716417,0.08656716417910447,4.626865671641791,7.3134328358208975,0.14925373134328354,0.0,0.0,0.0,0.011940298507462687,0.05074626865671642,0.05820895522388059,0.06417910447761194,0.15223880597014924,0.07313432835820896,0.013432835820895522,0.10597014925373134,0.05820895522388059,0.07313432835820896,1.0,0.06716417910447761,0.473134328358209,0.19552238805970149,0.006,0.1164,0.2955223880597015,0.1761194029850746,0.005970149253731343,0.4417910447761194,0.1417910447761194,0.010447761194029851,0.11940298507462685,0.01791044776119403,0.07761194029850746,0.004477611940298508,0.1015,0.07352941176470587,0.029411764705882363,0.04411764705882353,0.08823529411764706,0.08823529411764706,0.10294117647058824,0.08823529411764706,0.1323529411764706,0.17647058823529413,0.17647058823529413,12.015,0.8821,311.0,2.5631,79.5982,0.1121,0.746,0.07462686567164177,0.3463,0.019402985074626858,0.02985074626865672,0.02985074626865672,0.3791,415.82935074626863,0.07014925373134329,0.0,POLITICA,0.011216056670602123,0.042,0.0,0.0,0.0,ALRNDE
45.8904,5.8144,24.0,15.242,600.0,0.0,0.0013698630136986301,0.0425,1.824657534246576,0.08356164383561644,3.0136986301369864,7.671232876712327,0.273972602739726,0.9589041095890408,0.0,0.0,0.0054794520547945215,0.04383561643835617,0.06301369863013699,0.08493150684931508,0.1136986301369863,0.09863013698630137,0.0054794520547945215,0.1232876712328767,0.07671232876712329,0.10273972602739724,1.0416666666666667,0.06027397260273973,0.3739726027397261,0.2602739726027397,0.0068,0.1562,0.23835616438356164,0.17397260273972606,0.019178082191780826,0.4068493150684931,0.12602739726027398,0.0273972602739726,0.12054794520547946,0.010958904109589041,0.0958904109589041,0.0027397260273972607,0.1164,0.10588235294117647,0.035294117647058816,0.0,0.16470588235294115,0.023529411764705882,0.05882352941176471,0.035294117647058816,0.08235294117647059,0.2470588235294117,0.2470588235294117,12.3989,0.8819,335.0,2.5812,80.5113,0.1114,0.794,0.0452054794520548,0.3644,0.0013698630136986301,0.009589041095890413,0.01780821917808219,0.4041,403.1565342465754,0.07260273972602739,0.0,POLITICA,0.01141352063213345,0.042666666666666665,0.0003333333333333333,0.0,0.0,ALRNDE
44.1799,5.7327,25.9565,20.2902,596.0,0.0,0.0013227513227513227,0.0648,1.8399470899470904,0.08201058201058199,2.7777777777777777,10.582010582010582,0.0,0.9259259259259259,0.0,0.0,0.015873015873015872,0.021164021164021163,0.051587301587301584,0.0701058201058201,0.1349206349206349,0.09656084656084657,0.01058201058201058,0.11904761904761905,0.06613756613756612,0.08068783068783067,0.8356164383561644,0.056878306878306875,0.4047619047619048,0.2328042328042328,0.004,0.1442,0.2513227513227513,0.16666666666666666,0.006613756613756613,0.4338624338624337,0.07804232804232804,0.007936507936507936,0.09788359788359788,0.023809523809523808,0.05952380952380953,0.005291005291005291,0.1032,0.08974358974358974,0.07692307692307693,0.02564102564102564,0.14102564102564102,0.0641025641025641,0.02564102564102564,0.038461538461538464,0.0641025641025641,0.28205128205128205,0.19230769230769232,12.1475,0.8768,334.0,2.5738,77.5847,0.1135,0.7275,0.04894179894179894,0.3214,0.01058201058201058,0.01455026455026455,0.02513227513227513,0.369,404.4515608465608,0.06481481481481481,0.0,POLITICA,0.009784172661870505,0.042,0.0003333333333333333,0.0,0.0,ALRNDE
45.7726,6.115,23.125,16.8011,552.0,0.0,0.001457725947521866,0.0612,1.969387755102041,0.07871720116618076,2.623906705539359,9.912536443148689,0.7288629737609329,0.43731778425655976,0.0,0.0,0.005830903790087464,0.040816326530612235,0.043731778425655975,0.07434402332361516,0.14868804664723032,0.09766763848396498,0.011661807580174929,0.09620991253644316,0.05830903790087464,0.10058309037900874,1.0298507462686568,0.040816326530612235,0.4169096209912537,0.2303206997084548,0.0044,0.1137,0.2900874635568513,0.17784256559766765,0.013119533527696792,0.4693877551020408,0.09329446064139944,0.018950437317784258,0.09037900874635567,0.027696793002915453,0.04664723032069972,0.001457725947521866,0.0845,0.06896551724137931,0.08620689655172414,0.017241379310344827,0.13793103448275862,0.017241379310344827,0.06896551724137931,0.05172413793103448,0.08620689655172414,0.3103448275862069,0.15517241379310345,11.9886,0.8803,314.0,2.5632,78.7403,0.1127,0.7484,0.051020408163265314,0.3426,0.008746355685131196,0.011661807580174929,0.011661807580174929,0.3776,415.40673469387747,0.05685131195335276,0.0,POLITICA,0.011965300628178284,0.04366666666666666,0.0,0.0,0.0,ALRNDE
47.2141,6.0623,20.0,16.043,580.0,0.0,0.0014662756598240474,0.0762,1.9398826979472144,0.093841642228739,3.5190615835777126,7.771260997067449,0.0,0.2932551319648094,0.0,0.0,0.0219941348973607,0.02346041055718475,0.07038123167155426,0.08357771260997067,0.14809384164222875,0.07624633431085044,0.011730205278592377,0.1187683284457478,0.060117302052785926,0.09090909090909093,1.1923076923076923,0.08064516129032258,0.4369501466275661,0.21994134897360704,0.0073,0.1745,0.21994134897360704,0.23313782991202345,0.013196480938416423,0.4545454545454545,0.12756598240469208,0.04105571847507331,0.10997067448680352,0.026392961876832845,0.06451612903225806,0.005865102639296189,0.0953,0.030769230769230767,0.09230769230769233,0.04615384615384616,0.12307692307692307,0.030769230769230767,0.061538461538461535,0.09230769230769233,0.09230769230769233,0.2307692307692308,0.2,12.33,0.885,322.0,2.5754,81.8468,0.1105,0.7143,0.05278592375366569,0.3372,0.005865102639296189,0.013196480938416423,0.01906158357771261,0.3988,412.9044281524926,0.06158357771260998,0.0,POLITICA,0.012798138452588714,0.04133333333333333,0.0,0.0,0.0,ALRNDE
51.0638,6.2299,31.7059,24.2651,539.0,0.0,0.001519756838905775,0.0562,2.0091185410334345,0.08662613981762918,2.127659574468085,11.094224924012158,0.1519756838905775,0.4559270516717325,0.0,0.0,0.0243161094224924,0.05167173252279635,0.05319148936170213,0.05927051671732522,0.16261398176291794,0.08966565349544073,0.0182370820668693,0.08662613981762918,0.0729483282674772,0.0790273556231003,0.8813559322033898,0.06079027355623101,0.4300911854103344,0.2218844984802432,0.0106,0.1049,0.2644376899696049,0.21580547112462006,0.0075987841945288764,0.3905775075987842,0.1762917933130699,0.0243161094224924,0.08054711246200608,0.0075987841945288764,0.05927051671732522,0.0060790273556231,0.0836,0.03636363636363636,0.07272727272727272,0.01818181818181818,0.2,0.01818181818181818,0.01818181818181818,0.07272727272727272,0.01818181818181818,0.2909090909090909,0.2545454545454545,13.0986,0.8964,336.0,2.6008,90.3915,0.1052,0.7857,0.0547112462006079,0.4012,0.0060790273556231,0.010638297872340424,0.015197568389057753,0.3678,418.76940729483283,0.06534954407294832,0.0,POLITICA,0.01159678858162355,0.03933333333333333,0.0,0.0,0.0,ALRNDE
47.4432,6.015,33.0588,26.9912,562.0,0.0,0.0014204545454545455,0.0568,1.9289772727272727,0.09659090909090907,2.414772727272727,10.653409090909092,0.0,0.7102272727272727,0.0,0.0,0.04971590909090909,0.03409090909090909,0.048295454545454544,0.06960227272727272,0.15767045454545456,0.09943181818181818,0.02556818181818182,0.08806818181818182,0.07386363636363638,0.078125,0.7857142857142858,0.05965909090909091,0.3863636363636364,0.2428977272727273,0.0071,0.1293,0.2670454545454545,0.19602272727272727,0.005681818181818182,0.4090909090909091,0.14914772727272727,0.015625,0.10369318181818182,0.022727272727272728,0.05539772727272727,0.0014204545454545455,0.1136,0.1375,0.0625,0.0375,0.125,0.0125,0.0625,0.0625,0.0375,0.275,0.1875,12.5881,0.8863,334.0,2.5862,83.1817,0.1096,0.7545,0.046875,0.358,0.002840909090909091,0.004261363636363636,0.007102272727272726,0.375,411.991875,0.05539772727272727,0.0,POLITICA,0.013353115727002969,0.04166666666666666,0.0,0.0,0.0,ALRNDE
50.6567,6.2602,23.6,15.6984,472.0,0.0,0.001876172607879925,0.0694,2.082551594746717,0.09568480300187618,3.75234521575985,7.317073170731707,0.0,0.0,0.0,0.0,0.0375234521575985,0.039399624765478425,0.03377110694183865,0.10318949343339588,0.19324577861163228,0.11444652908067544,0.0150093808630394,0.1200750469043152,0.04315196998123828,0.0600375234521576,0.5245901639344263,0.06191369606003753,0.4840525328330206,0.2607879924953096,0.0094,0.1426,0.3283302063789869,0.1894934333958724,0.00375234521575985,0.4671669793621013,0.14634146341463414,0.00375234521575985,0.09193245778611632,0.03377110694183865,0.039399624765478425,0.005628517823639775,0.0919,0.061224489795918366,0.020408163265306117,0.020408163265306117,0.12244897959183673,0.08163265306122447,0.040816326530612235,0.061224489795918366,0.040816326530612235,0.2653061224489796,0.2857142857142857,11.695,0.8917,270.0,2.5405,83.6213,0.1094,0.7556,0.07317073170731707,0.3827,0.009380863039399627,0.0150093808630394,0.01876172607879925,0.3659,424.9693527204503,0.028142589118198873,0.0,POLITICA,0.00625,0.03966666666666667,0.0,0.0,0.0,ALRNDE
45.9499,6.0161,27.9,19.0733,558.0,0.0,0.0014727540500736375,0.0736,1.9926362297496318,0.08541973490427099,2.9455081001472765,11.045655375552283,0.0,0.14727540500736375,0.0,0.0,0.039764359351988215,0.02650957290132548,0.04860088365243005,0.0662739322533137,0.15905743740795286,0.09867452135493372,0.010309278350515464,0.07511045655375552,0.06480117820324006,0.06774668630338733,0.6865671641791045,0.05891016200294553,0.4477172312223859,0.2297496318114875,0.0074,0.1237,0.2960235640648012,0.1855670103092784,0.0073637702503681875,0.4550810014727541,0.10456553755522828,0.0014727540500736375,0.08689248895434462,0.0117820324005891,0.05301914580265096,0.008836524300441826,0.0943,0.125,0.0625,0.0,0.171875,0.0625,0.015625,0.0625,0.140625,0.234375,0.125,11.9735,0.8807,312.0,2.5621,78.8835,0.1126,0.7212,0.06038291605301915,0.3314,0.01914580265095729,0.029455081001472764,0.029455081001472764,0.3564,417.3641899852725,0.045655375552282766,0.0,POLITICA,0.010495626822157435,0.04133333333333333,0.0,0.0,0.0,ALRNDE
44.2779,5.787000000000001,21.1429,22.4781,592.0,0.0,0.0013623978201634875,0.0777,1.896457765667575,0.0885558583106267,3.1335149863760217,9.809264305177113,0.5449591280653951,0.9536784741144414,0.0,0.0,0.014986376021798363,0.025885558583106268,0.04223433242506812,0.08991825613079019,0.16076294277929154,0.09264305177111716,0.01226158038147139,0.11307901907356947,0.055858310626702996,0.0885558583106267,0.9558823529411764,0.05449591280653951,0.4100817438692098,0.23841961852861035,0.0027,0.1485,0.3378746594005449,0.14032697547683926,0.008174386920980926,0.494550408719346,0.08310626702997276,0.017711171662125342,0.0994550408719346,0.03814713896457767,0.04632152588555858,0.0027247956403269754,0.0926,0.1176470588235294,0.04411764705882353,0.04411764705882353,0.14705882352941174,0.10294117647058824,0.014705882352941175,0.1176470588235294,0.07352941176470587,0.2058823529411765,0.1323529411764706,11.996,0.8765,325.0,2.5668,77.104,0.1139,0.72,0.04223433242506812,0.3188,0.008174386920980926,0.02043596730245232,0.027247956403269755,0.3678,409.22831062670303,0.04904632152588556,0.0,POLITICA,0.012166859791425259,0.04566666666666667,0.0003333333333333333,0.0,0.0,ALRNDE
42.3133,6.0035,26.5714,20.172,558.0,0.0,0.0014641288433382134,0.0849,1.9297218155197653,0.08638360175695461,2.9282576866764285,11.127379209370424,0.0,0.43923865300146414,0.0,0.0,0.008784773060029283,0.032210834553440704,0.04538799414348463,0.07320644216691069,0.15226939970717426,0.08931185944363104,0.017569546120058566,0.08638360175695461,0.060029282576866766,0.07613469985358713,0.8524590163934426,0.07906295754026355,0.4070278184480233,0.2225475841874085,0.0073,0.0966,0.3089311859443631,0.1874084919472913,0.0014641288433382134,0.4816983894582723,0.1054172767203514,0.0043923865300146405,0.10248901903367497,0.02489019033674964,0.04978038067349927,0.0,0.1025,0.12857142857142856,0.1,0.0,0.17142857142857146,0.07142857142857142,0.014285714285714284,0.07142857142857142,0.057142857142857134,0.21428571428571427,0.17142857142857146,11.0583,0.8682,289.0,2.527,71.4499,0.1183,0.6678,0.0629575402635432,0.2826,0.020497803806735,0.02928257686676428,0.02928257686676428,0.3719,412.0478550512445,0.05710102489019034,0.0,POLITICA,0.012731130645650195,0.04533333333333334,0.0003333333333333333,0.0003333333333333333,0.0,ALRNDE
49.0754,5.9535,22.28,17.5032,557.0,0.0,0.001422475106685633,0.0597,1.933143669985776,0.08534850640113797,2.9871977240398286,11.664295874822187,0.1422475106685633,0.9957325746799432,0.0,0.0,0.038406827880512084,0.03271692745376956,0.05547652916073969,0.05263157894736842,0.15220483641536273,0.08392603129445235,0.022759601706970133,0.08250355618776671,0.045519203413940265,0.07112375533428165,0.8474576271186441,0.07965860597439545,0.42105263157894735,0.18207681365576106,0.0085,0.1195,0.2887624466571835,0.14082503556187767,0.022759601706970133,0.41963015647226176,0.10668563300142248,0.034139402560455195,0.08108108108108109,0.02987197724039829,0.034139402560455195,0.004267425320056899,0.1238,0.03448275862068965,0.04597701149425287,0.02298850574712644,0.1839080459770115,0.08045977011494253,0.04597701149425287,0.08045977011494253,0.04597701149425287,0.3333333333333333,0.1264367816091954,13.0119,0.8914,345.0,2.6008,87.0967,0.1072,0.7709999999999999,0.05547652916073969,0.3784,0.008534850640113799,0.011379800853485065,0.017069701280227598,0.3314,412.3341963015647,0.04409672830725463,0.0,POLITICA,0.013864306784660769,0.036333333333333336,0.0,0.0,0.0,ALRNDE
45.9259,6.0355,27.1429,19.5138,570.0,0.0,0.0014814814814814814,0.0711,1.9748148148148148,0.08148148148148149,1.9259259259259256,7.851851851851853,0.5925925925925926,0.7407407407407407,0.0,0.0,0.011851851851851851,0.02814814814814815,0.060740740740740734,0.10074074074074074,0.14962962962962964,0.07407407407407407,0.02074074074074074,0.11851851851851852,0.06222222222222223,0.07407407407407407,1.0,0.0637037037037037,0.43703703703703706,0.23703703703703705,0.0148,0.1852,0.22814814814814816,0.2533333333333333,0.01037037037037037,0.4962962962962963,0.10074074074074074,0.007407407407407408,0.1288888888888889,0.025185185185185185,0.05333333333333334,0.01037037037037037,0.1022,0.08695652173913042,0.043478260869565216,0.014492753623188406,0.07246376811594203,0.10144927536231883,0.08695652173913042,0.13043478260869565,0.08695652173913042,0.17391304347826084,0.2028985507246377,11.9319,0.8806,310.0,2.5603,78.6877,0.1127,0.7355,0.06518518518518518,0.3378,0.014814814814814815,0.022222222222222227,0.02814814814814815,0.3941,415.87425925925925,0.05333333333333334,0.0,POLITICA,0.014553014553014554,0.04533333333333334,0.0,0.0,0.0,ALRNDE
47.4527,6.1354,21.9615,11.7751,571.0,0.0,0.001455604075691412,0.0611,1.985443959243086,0.08879184861717612,2.9112081513828234,9.024745269286754,0.5822416302765647,0.14556040756914118,0.0,0.0,0.005822416302765648,0.024745269286754003,0.036390101892285295,0.08442503639010189,0.1615720524017467,0.08296943231441048,0.011644832605531296,0.08879184861717612,0.04221251819505095,0.09024745269286756,1.087719298245614,0.07278020378457059,0.44395924308588064,0.2096069868995633,0.0073,0.1048,0.2882096069868996,0.2358078602620088,0.008733624454148471,0.5138282387190685,0.11644832605531295,0.036390101892285295,0.08733624454148471,0.03784570596797671,0.046579330422125184,0.005822416302765648,0.0757,0.09615384615384616,0.07692307692307693,0.0,0.1346153846153846,0.07692307692307693,0.09615384615384616,0.09615384615384616,0.09615384615384616,0.19230769230769232,0.1346153846153846,12.4377,0.8859,326.0,2.5797,82.5849,0.11,0.7607,0.06695778748180495,0.361,0.010189228529839884,0.024745269286754003,0.02911208151382824,0.3785,416.7681004366812,0.034934497816593885,0.0,POLITICA,0.010737086477074869,0.05166666666666666,0.0,0.0,0.0,ALRNDE
44.7633,5.9196,22.5385,27.4454,586.0,0.0,0.0014347202295552368,0.0703,1.895265423242468,0.08608321377331421,3.2998565279770444,8.895265423242467,0.2869440459110473,0.5738880918220947,0.0,0.0,0.005738880918220947,0.03730272596843615,0.05595408895265423,0.07890961262553801,0.13773314203730272,0.07747489239598278,0.005738880918220947,0.1291248206599713,0.0746054519368723,0.0975609756097561,1.2592592592592593,0.05882352941176471,0.430416068866571,0.2309899569583931,0.0115,0.1621,0.2496413199426112,0.19799139167862267,0.015781922525107604,0.4505021520803443,0.1133428981348637,0.02869440459110473,0.0975609756097561,0.01865136298421808,0.06743185078909612,0.0014347202295552368,0.0818,0.03508771929824561,0.10526315789473684,0.03508771929824561,0.15789473684210525,0.12280701754385966,0.05263157894736842,0.08771929824561403,0.03508771929824561,0.2280701754385965,0.14035087719298245,11.8178,0.8772,312.0,2.5576,76.9294,0.114,0.7276,0.051649928263988516,0.3257,0.022955523672883792,0.02869440459110473,0.02869440459110473,0.4103,409.1307675753228,0.06456241032998565,0.0,POLITICA,0.01179245283018868,0.04833333333333333,0.0,0.0,0.0,ALRNDE
46.8798,6.1792,38.7857,25.7354,543.0,0.0,0.0015220700152207,0.0761,2.003044140030441,0.0821917808219178,1.82648401826484,10.654490106544902,0.15220700152207,0.60882800608828,0.0,0.0,0.0273972602739726,0.0410958904109589,0.0441400304414003,0.0715372907153729,0.1461187214611872,0.0928462709284627,0.0091324200913242,0.0837138508371385,0.060882800608828,0.0715372907153729,0.7704918032786885,0.0684931506849315,0.4490106544901065,0.2252663622526636,0.0107,0.1157,0.3074581430745814,0.1735159817351598,0.0091324200913242,0.4733637747336377,0.106544901065449,0.0091324200913242,0.1080669710806697,0.030441400304414,0.030441400304414,0.015220700152207,0.1157,0.06578947368421052,0.17105263157894735,0.0,0.13157894736842105,0.02631578947368421,0.03947368421052632,0.10526315789473684,0.10526315789473684,0.18421052631578946,0.17105263157894735,12.0162,0.8832,308.0,2.5622,80.1536,0.1117,0.711,0.0776255707762557,0.3333,0.0106544901065449,0.0243531202435312,0.030441400304414,0.3683,418.2600913242009,0.0502283105022831,0.0,POLITICA,0.01309134186254091,0.03966666666666667,0.0,0.0,0.0,ALRNDE
52.8331,6.0785,39.1429,23.6034,548.0,0.0,0.0015313935681470134,0.0551,2.012251148545176,0.08422664624808576,1.8376722817764168,9.800918836140886,0.0,0.15313935681470134,0.0,0.0,0.05206738131699847,0.03981623277182236,0.03981623277182236,0.07197549770290965,0.16232771822358347,0.13016845329249618,0.016845329249617153,0.09800918836140887,0.04594180704441042,0.049004594180704436,0.3764705882352941,0.055130168453292494,0.4701378254211333,0.24808575803981625,0.0153,0.1286,0.29096477794793263,0.19448698315467075,0.007656967840735069,0.4747320061255743,0.10107197549770293,0.013782542113323124,0.0888208269525268,0.030627871362940283,0.042879019908116385,0.003062787136294028,0.1133,0.054054054054054064,0.054054054054054064,0.027027027027027032,0.0945945945945946,0.040540540540540536,0.0,0.14864864864864866,0.08108108108108109,0.32432432432432434,0.17567567567567569,13.5009,0.9016,345.0,2.614,94.9933,0.1026,0.8087,0.05972434915773354,0.4273,0.0015313935681470134,0.004594180704441043,0.009188361408882085,0.3507,419.0356967840735,0.03675344563552834,0.0,POLITICA,0.012213285671730712,0.04366666666666666,0.0,0.0,0.0,ALRNDE
49.2537,6.3191,27.5,26.3998,550.0,0.0,0.0014925373134328358,0.0627,2.028358208955224,0.08059701492537312,2.985074626865672,12.238805970149254,0.0,0.0,0.0,0.0,0.011940298507462687,0.02985074626865672,0.037313432835820885,0.056716417910447764,0.16417910447761194,0.08507462686567165,0.01791044776119403,0.08955223880597014,0.07014925373134329,0.08208955223880597,0.9649122807017544,0.07014925373134329,0.4194029850746269,0.21194029850746268,0.0075,0.1269,0.31791044776119404,0.1880597014925373,0.0014925373134328358,0.40746268656716417,0.1880597014925373,0.004477611940298508,0.10298507462686568,0.005970149253731343,0.0626865671641791,0.011940298507462687,0.094,0.06349206349206349,0.047619047619047616,0.047619047619047616,0.15873015873015872,0.031746031746031744,0.031746031746031744,0.09523809523809523,0.14285714285714285,0.2380952380952381,0.14285714285714285,12.749,0.8912,330.0,2.5895,86.2634,0.1077,0.7545,0.05373134328358209,0.3716,0.00746268656716418,0.010447761194029851,0.010447761194029851,0.3642,420.3947164179104,0.061194029850746276,0.0,POLITICA,0.010746442056346207,0.035666666666666666,0.0003333333333333333,0.0,0.0,ALRNDE
47.1429,5.9787,21.7692,17.1224,564.0,0.0,0.0014285714285714286,0.0543,1.9057142857142857,0.08714285714285715,2.4285714285714284,10.857142857142858,0.2857142857142857,0.8571428571428571,0.0,0.0,0.02,0.027142857142857142,0.05285714285714286,0.057142857142857134,0.13714285714285715,0.08428571428571427,0.012857142857142857,0.10571428571428572,0.06142857142857142,0.08285714285714285,0.983050847457627,0.09428571428571428,0.39571428571428574,0.20285714285714285,0.0086,0.1386,0.32285714285714284,0.14857142857142858,0.0071428571428571435,0.47,0.11,0.017142857142857144,0.11428571428571427,0.028571428571428567,0.06142857142857142,0.002857142857142857,0.1057,0.10810810810810813,0.10810810810810813,0.040540540540540536,0.0945945945945946,0.027027027027027032,0.040540540540540536,0.10810810810810813,0.040540540540540536,0.2702702702702703,0.16216216216216214,12.4728,0.8852,330.0,2.5818,82.336,0.1102,0.7364,0.07714285714285714,0.3471,0.0071428571428571435,0.012857142857142857,0.017142857142857144,0.3843,410.01927857142863,0.04857142857142857,0.0,POLITICA,0.01776198934280639,0.039,0.0,0.0,0.0,ALRNDE
51.6418,6.2812,32.7647,31.5045,557.0,0.0,0.0014925373134328358,0.0478,1.9940298507462688,0.07761194029850746,2.388059701492537,10.597014925373132,0.0,0.746268656716418,0.0,0.0,0.03283582089552239,0.05373134328358209,0.049253731343283584,0.06865671641791045,0.1537313432835821,0.07164179104477612,0.005970149253731343,0.1,0.061194029850746276,0.07462686567164177,1.0416666666666663,0.0791044776119403,0.4507462686567164,0.20149253731343286,0.0164,0.1149,0.25970149253731345,0.2298507462686567,0.010447761194029851,0.42388059701492536,0.15671641791044774,0.019402985074626858,0.08208955223880597,0.013432835820895522,0.061194029850746276,0.004477611940298508,0.0806,0.05555555555555555,0.07407407407407407,0.0,0.1111111111111111,0.037037037037037035,0.018518518518518517,0.07407407407407407,0.07407407407407407,0.35185185185185186,0.2037037037037037,13.3671,0.8984,346.0,2.6107,92.4438,0.104,0.8006,0.06865671641791045,0.4134,0.0014925373134328358,0.00746268656716418,0.008955223880597015,0.3627,417.4965970149253,0.05970149253731344,0.0,POLITICA,0.013791079812206572,0.03866666666666667,0.0,0.0,0.0003333333333333333,ALRNDE
51.1346,6.2024,32.4706,31.384,552.0,0.0,0.0015128593040847206,0.062,2.027231467473525,0.08472012102874432,2.4205748865355523,9.83358547655068,0.0,0.30257186081694404,0.0,0.0,0.0832072617246596,0.04236006051437216,0.05446293494704992,0.06656580937972767,0.16036308623298035,0.09228441754916793,0.02118003025718608,0.08169440242057488,0.0680786686838124,0.05143721633888049,0.5573770491803279,0.059001512859304085,0.4659606656580938,0.226928895612708,0.0106,0.1225,0.2481089258698941,0.22844175491679275,0.007564296520423602,0.3797276853252648,0.17549167927382753,0.01210287443267776,0.07564296520423601,0.0226928895612708,0.037821482602118005,0.003025718608169441,0.0832,0.054545454545454536,0.14545454545454545,0.01818181818181818,0.10909090909090907,0.01818181818181818,0.054545454545454536,0.054545454545454536,0.01818181818181818,0.2909090909090909,0.2363636363636364,13.1467,0.8967,338.0,2.6026,90.7053,0.105,0.7899,0.0680786686838124,0.4039,0.004538577912254161,0.01059001512859304,0.015128593040847203,0.348,420.29425113464447,0.057488653555219364,0.0,POLITICA,0.014205386208937557,0.04033333333333333,0.0,0.0,0.0,ALRNDE
49.2492,6.2086,26.0476,24.6238,546.0,0.0,0.0015015015015015015,0.0601,2.018018018018018,0.08708708708708708,2.4024024024024024,9.459459459459461,0.4504504504504505,0.4504504504504505,0.0,0.0,0.006006006006006006,0.04954954954954955,0.054054054054054064,0.07657657657657657,0.14864864864864866,0.08858858858858859,0.022522522522522518,0.0945945945945946,0.06456456456456458,0.08108108108108109,0.9152542372881356,0.06006006006006006,0.4159159159159159,0.2297297297297297,0.015,0.1156,0.2927927927927928,0.1966966966966967,0.009009009009009007,0.4534534534534535,0.13063063063063066,0.027027027027027032,0.08558558558558559,0.027027027027027032,0.054054054054054064,0.0015015015015015015,0.1156,0.05194805194805195,0.07792207792207792,0.025974025974025976,0.14285714285714285,0.06493506493506493,0.06493506493506493,0.05194805194805195,0.03896103896103896,0.2857142857142857,0.1948051948051948,12.7097,0.8911,328.0,2.5879,86.0936,0.1078,0.7622,0.05255255255255256,0.3754,0.007507507507507507,0.009009009009009007,0.01801801801801801,0.3664,419.5242717717717,0.045045045045045036,0.0,POLITICA,0.01473187978786093,0.03933333333333333,0.0003333333333333333,0.0,0.0,ALRNDE
52.5849,5.9944,20.1111,15.6592,542.0,0.0,0.0014771048744460858,0.0517,1.946824224519941,0.08862629246676514,3.1019202363367797,11.078286558345642,0.5908419497784343,0.0,0.0,0.0,0.013293943870014771,0.03249630723781388,0.05760709010339734,0.06351550960118169,0.15805022156573115,0.08419497784342689,0.014771048744460856,0.0723781388478582,0.050221565731166914,0.08124076809453472,0.9649122807017544,0.08714918759231906,0.413589364844904,0.19793205317577547,0.0148,0.13,0.23338257016248154,0.25406203840472674,0.014771048744460856,0.4150664697193501,0.15657311669128507,0.025110782865583457,0.07828655834564252,0.029542097488921712,0.017725258493353033,0.0014771048744460858,0.1049,0.14084507042253522,0.04225352112676056,0.014084507042253518,0.16901408450704225,0.056338028169014086,0.07042253521126761,0.04225352112676056,0.07042253521126761,0.2535211267605634,0.14084507042253522,13.6822,0.9014,356.0,2.6215,95.3507,0.1024,0.8062,0.06499261447562776,0.4239,0.0014771048744460858,0.0029542097488921715,0.007385524372230428,0.3442,413.4958493353028,0.0413589364844904,0.0,POLITICA,0.0158256195879367,0.031,0.0,0.0,0.0,ALRNDE
50.597,6.0296,32.1176,22.9523,546.0,0.0,0.0014925373134328358,0.0582,1.9164179104477608,0.08955223880597014,2.08955223880597,10.8955223880597,0.0,0.8955223880597015,0.0,0.0,0.005970149253731343,0.03880597014925373,0.056716417910447764,0.05970149253731344,0.14328358208955225,0.10149253731343284,0.023880597014925373,0.1044776119402985,0.06567164179104477,0.07014925373134329,0.6911764705882354,0.07462686567164177,0.41194029850746267,0.22686567164179106,0.003,0.1284,0.2373134328358209,0.1985074626865672,0.023880597014925373,0.4328358208955224,0.10298507462686568,0.02537313432835821,0.08656716417910447,0.023880597014925373,0.05373134328358209,0.004477611940298508,0.1075,0.06944444444444445,0.08333333333333333,0.041666666666666664,0.1388888888888889,0.05555555555555555,0.06944444444444445,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.1527777777777778,13.0967,0.8953,339.0,2.6016,89.6704,0.1056,0.7788,0.0626865671641791,0.394,0.004477611940298508,0.013432835820895522,0.01791044776119403,0.3522,410.92911194029847,0.061194029850746276,0.0,POLITICA,0.01324503311258278,0.034333333333333334,0.0,0.0,0.0,ALRNDE
